strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,2,37,C,195.18766646153844,1535.919064123213,160.0,0.0,5.935790320481472e-18,2.2983380120904258e-07,2.089398192809478e-07,7.543321053320959e-08,1.7711904244849114e-06,3.162277660168379e-07,2.296358009782697e-06,38720000000.0,35200000000.0,26.389604030543733,41.22437407766164,1.5676984072669858e-09,7.609701899880063,15.45281059741329,3.9999999999986775,1.0,255.9999999999154,calibrated_receiver,22.37264711629127,1.0
flat,2,38,C,195.23766646153842,1535.5257181331795,160.0,0.0,5.9658568270042234e-18,2.3099797634160352e-07,2.0999816031054867e-07,7.585414894672058e-08,1.706340500564727e-06,3.162277660168379e-07,2.2325664268921137e-06,38720000000.0,35200000000.0,26.511956104221653,41.2002065989521,1.1286943381489506e-09,7.540196761538074,15.531280580883394,3.99999999999939,1.0,255.99999999996095,calibrated_receiver,22.452346421237714,1.0
flat,2,39,C,195.28766646153844,1535.1325735619027,160.0,0.0,5.9967065630500905e-18,2.321924781212995e-07,2.1108407101936318e-07,7.62854525609753e-08,1.6061985416588536e-06,3.162277660168379e-07,2.1335103786950546e-06,38720000000.0,35200000000.0,26.709052401264273,41.17558272986888,6.565786640253953e-10,7.429563857978705,15.657731424747276,3.9999999999998717,1.0,255.9999999999918,calibrated_receiver,22.58073360266927,1.0
flat,2,40,C,195.33766646153845,1534.7396302547133,160.0,0.0,6.0283755587719045e-18,2.3341870163564815e-07,2.1219881966877104e-07,7.672759541687478e-08,1.3957321658803757e-06,3.162277660168379e-07,1.9241587515659846e-06,38720000000.0,35200000000.0,27.157590996137504,41.150484120370635,1.8023594926877807e-10,7.183805593506021,15.945695327456626,3.999999999999994,1.0,255.9999999999996,calibrated_receiver,22.872908579181352,1.0
fixed,2,0,C,193.33766646153845,1550.6158912890319,160.0,-3.35677925421729,5.1923998480423465e-18,2.0104972211619965e-07,1.827724746510906e-07,6.474114418634134e-08,2.8215322757699617e-07,1.4598965242012014e-07,6.109153546482069e-07,38720000000.0,35200000000.0,28.783410338214694,38.5314170404951,5.461969721086044e-12,6.623259744676736,16.642218660437532,4.0,1.0,256.0,calibrated_receiver,23.578564257456232,1.0
fixed,2,1,C,193.38766646153843,1550.2149826065752,160.0,-3.2067792542172895,5.179843081940906e-18,2.0056352413275186e-07,1.8233047648431989e-07,6.461799024604824e-08,3.2689860316073833e-07,1.5112004511892747e-07,6.603491247639857e-07,38720000000.0,35200000000.0,28.595484680210856,38.68968628148649,6.67716656486932e-12,6.6520246824155365,16.60502981049777,4.0,1.0,256.0,calibrated_receiver,23.540922959895287,1.0
fixed,2,2,C,193.43766646153844,1549.8142811788327,160.0,-3.05677925421729,5.180413673791118e-18,2.005856174491921e-07,1.8235056131744737e-07,6.465853002731291e-08,3.647189510621783e-07,1.564307309330868e-07,7.035002433127125e-07,38720000000.0,35200000000.0,28.47057822602318,38.83696247613642,7.62378056393459e-12,6.671212631038963,16.580313979517857,4.0,1.0,256.0,calibrated_receiver,23.51590433785452,1.0
fixed,2,3,C,193.48766646153842,1549.4137868451314,160.0,-2.906779254217289,5.196075199250952e-18,2.0119203171499687e-07,1.8290184701363353e-07,6.488753834499282e-08,4.020563826920385e-07,1.619280457533089e-07,7.46886275458981e-07,38720000000.0,35200000000.0,28.36067595521382,38.971607760469595,8.561778216382819e-12,6.688141428037237,16.558568470913123,4.0,1.0,256.0,calibrated_receiver,23.493891036839106,1.0
fixed,2,4,C,193.53766646153844,1549.0134994449645,160.0,-2.7567792542172906,5.211921936335746e-18,2.0180561737492006e-07,1.8345965215901824e-07,6.51190715703612e-08,4.411014502857322e-07,1.6761854812723207e-07,7.921796505719824e-07,38720000000.0,35200000000.0,28.254983924779435,39.1061387456972,9.567347131626825e-12,6.7044622206414495,16.537657228522708,4.0,1.0,256.0,calibrated_receiver,23.47272104222709,1.0
fixed,2,5,C,193.58766646153845,1548.6134188179913,160.0,-2.6067792542172894,5.2279632386567965e-18,2.0242673660079116e-07,1.8402430600071924e-07,6.535325029604594e-08,4.826884181736244e-07,1.735090270840689e-07,8.402217512584125e-07,38720000000.0,35200000000.0,28.149281544231567,39.24054882806549,1.068547938802994e-11,6.720824444296586,16.516745138728094,4.0,1.0,256.0,calibrated_receiver,23.451548974499,1.0
