strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
flat,1,47,C,193.88766646153843,1546.2172683349609,80.0,0.0,2.7185768139351697e-18,1.0526329423556976e-07,9.569390385051797e-08,3.40895503720469e-08,4.891293859800069e-07,3.162277660168379e-07,9.010510558473628e-07,38720000000.0,35200000000.0,30.452506000924465,44.673787269091754,2.4181268751633065e-12,6.510250738156155,16.78993968569505,4.0,1.0,256.0,calibrated_receiver,23.728045690692696,1.0
flat,1,48,C,194.08766646153845,1544.623949917027,80.0,0.0,2.7916228575585566e-18,1.0809163704466731e-07,9.82651245860612e-08,3.5077765438852415e-08,4.795874304961281e-07,3.162277660168379e-07,8.940803210990273e-07,38720000000.0,35200000000.0,30.48623463929858,44.54968080314144,2.3219686313987732e-12,6.504771119968662,16.797168933879938,4.0,1.0,256.0,calibrated_receiver,23.735359602596397,1.0
flat,1,49,C,194.28766646153844,1543.0339118275813,80.0,0.0,2.8700592189967504e-18,1.1112869295955418e-07,1.0102608450868562e-07,3.61377092227907e-08,4.703569572649115e-07,3.162277660168379e-07,8.876108077904351e-07,38720000000.0,35200000000.0,30.517774183201883,44.42039380923764,2.2353782823747133e-12,6.499651319116993,16.803929103884684,4.0,1.0,256.0,calibrated_receiver,23.742198818666523,1.0
flat,1,50,C,194.48766646153842,1541.4471439467163,80.0,0.0,2.954831550342616e-18,1.1441107762926609e-07,1.0401007057206009e-07,3.7281738479962457e-08,4.61415099973258e-07,3.162277660168379e-07,8.81652936562156e-07,38720000000.0,35200000000.0,30.54702341624513,44.28503844315618,2.1578511044752135e-12,6.494906904927926,16.81019847564954,4.0,1.0,256.0,calibrated_receiver,23.748541390559176,1.0
flat,1,51,C,194.68766646153844,1539.8636361961098,80.0,0.0,3.047065646474406e-18,1.17982381831489e-07,1.072567107558991e-07,3.8524586614218255e-08,4.5273887300416015e-07,3.162277660168379e-07,8.762233497768972e-07,38720000000.0,35200000000.0,30.573851778365203,44.14262012755607,2.0890141482854826e-12,6.490558216759966,16.81594903983382,4.0,1.0,256.0,calibrated_receiver,23.75435900687948,1.0
flat,1,52,C,194.88766646153843,1538.2833785388095,80.0,0.0,3.148107629248145e-18,1.2189472740448818e-07,1.108133885495347e-07,3.988389643894591e-08,4.443065307069342e-07,3.162277660168379e-07,8.713476852733068e-07,38720000000.0,35200000000.0,30.598085181656458,43.99202420087786,2.0286506545007e-12,6.4866326560132315,16.821143457276545,4.0,1.0,256.0,calibrated_receiver,23.759613917404867,1.0
flat,1,53,C,195.08766646153845,1536.7063609790223,80.0,0.0,3.2595730774620118e-18,1.2621066955932908e-07,1.1473697232666282e-07,4.1380872851843437e-08,4.360984701447122e-07,3.162277660168379e-07,8.670632084882129e-07,38720000000.0,35200000000.0,30.61949241512221,43.83200352946719,1.976722290818357e-12,6.483166880635484,16.825732144630233,4.0,1.0,256.0,calibrated_receiver,23.76425598501322,1.0
flat,1,54,C,195.28766646153844,1535.1325735619027,80.0,0.0,3.383406258438001e-18,1.310054903267194e-07,1.1909590029701764e-07,4.30410717797904e-08,4.2809786457982524e-07,3.162277660168379e-07,8.634215308936808e-07,38720000000.0,35200000000.0,30.637771256684857,43.66116922698234,1.933394341352484e-12,6.480209049408236,16.82965029731498,4.0,1.0,256.0,calibrated_receiver,23.768219674131295,1.0
flat,1,55,C,195.48766646153842,1533.5620063733443,80.0,0.0,3.5219503790686514e-18,1.3636991867753818e-07,1.2397265334321654e-07,4.48953389648496e-08,4.2029106422812006e-07,3.162277660168379e-07,8.604914835881746e-07,38720000000.0,35200000000.0,30.65253423592045,43.477987451196526,1.8990670823318154e-12,6.477821130335497,16.83281483782592,4.0,1.0,256.0,calibrated_receiver,23.771420963444182,1.0
flat,1,56,C,195.68766646153844,1531.99464953977,80.0,0.0,3.67802933298744e-18,1.4241329577327367e-07,1.294666325211579e-07,4.69809067261182e-08,4.126677143898995e-07,3.162277660168379e-07,8.583621129278953e-07,38720000000.0,35200000000.0,30.6632945985557,43.28078605643775,1.874416138968552e-12,6.476081190880491,16.83512140771378,4.0,1.0,256.0,calibrated_receiver,23.773754302356153,1.0
flat,1,57,C,195.88766646153843,1530.4304932279274,80.0,0.0,3.855040752151153e-18,1.4926717792329266e-07,1.3569743447572058e-07,4.934264838517941e-08,4.0522021387521707e-07,3.162277660168379e-07,8.571454143677756e-07,38720000000.0,35200000000.0,30.66945493945763,43.06777544181471,1.8604419319642682e-12,6.475085280534583,16.836441932275577,4.0,1.0,256.0,calibrated_receiver,23.775090146102755,1.0
flat,1,58,S,196.08766646153845,1528.8695276446808,80.0,0.0,5.265566937122091e-18,2.0388275180536737e-07,1.853479561866976e-07,6.75343915636772e-08,3.992444186963591e-07,3.162277660168379e-07,9.008201408998946e-07,38720000000.0,35200000000.0,30.453619122530547,41.70475008463444,2.4148933630460224e-12,6.5100698246865845,16.790178265124037,4.0,1.0,256.0,calibrated_receiver,23.728287066382833,1.0
flat,1,59,S,196.28766646153844,1527.3117430368086,80.0,0.0,5.55737037295216e-18,2.1518138084070762e-07,1.9561943712791603e-07,7.142243665332568e-08,3.938428979619039e-07,3.162277660168379e-07,9.056901011066578e-07,38720000000.0,35200000000.0,30.430203789263896,41.46165337466645,2.483794706494971e-12,6.513876532496152,16.785159602207635,4.0,1.0,256.0,calibrated_receiver,23.723209550865946,1.0
flat,1,60,S,196.48766646153842,1525.7571296907993,80.0,0.0,5.893815073605068e-18,2.2820851964998823e-07,2.074622905908984e-07,7.590080674262921e-08,3.8851532106256927e-07,3.162277660168379e-07,9.122053776703056e-07,38720000000.0,35200000000.0,30.399073718170108,41.19753608004253,2.578322170941963e-12,6.518940897690877,16.77848752305061,4.0,1.0,256.0,calibrated_receiver,23.716459127234533,1.0
