strategy,spans,channel,band,frequency_thz,wavelength_nm,distance_km,launch_power_dbm,ase_psd_w_per_hz,ase_channel_w,ase_receiver_w,ase_01nm_w,nli_w,transceiver_noise_w,total_noise_w,optical_noise_bandwidth_hz,receiver_equivalent_bandwidth_hz,gsnr_db,osnr_01nm_db,ber,evm_percent,q_factor_db,gmi_bits_per_2d_symbol_per_pol,ngmi,air_per_channel_gbps,metric_basis,calibrated_receiver_snr_db,calibrated_receiver_ngmi
fixed,2,9,C,192.08766646153845,1560.7064395257632,160.0,-2.0067792542172906,5.516140909495515e-18,2.1358497601566633e-07,1.941681600142421e-07,6.78912195364547e-08,2.5784097021910133e-07,1.992150178089744e-07,6.512241480423178e-07,38720000000.0,35200000000.0,29.85591578325068,39.67508464560593,1.4204960934122356e-11,6.763520975478104,16.462420420457104,4.0,1.0,256.0,calibrated_receiver,23.396543175458383,1.0
fixed,2,10,C,192.28766646153844,1559.0831357868954,160.0,-1.8567792542172894,5.446448373752185e-18,2.1088648103168462e-07,1.9171498275607692e-07,6.717312401454886e-08,2.8548031453055604e-07,2.0621586516984587e-07,6.834111624564788e-07,38720000000.0,35200000000.0,29.796400065339313,39.87126528114765,1.484947647594482e-11,6.770248085562993,16.45389324563241,4.0,1.0,256.0,calibrated_receiver,23.38790833909771,1.0
fixed,2,11,C,192.48766646153842,1557.4632053628354,160.0,-1.7067792542172902,5.38027179704263e-18,2.0832412398149064e-07,1.8938556725590058e-07,6.649505166963454e-08,3.160669385373712e-07,2.1346273747556965e-07,7.189152432688414e-07,38720000000.0,35200000000.0,29.726443824574016,40.06532746756853,1.5642816254941056e-11,6.778163851418803,16.443870454158503,4.0,1.0,256.0,calibrated_receiver,23.377758739754626,1.0
fixed,2,12,C,192.68766646153844,1555.846637749595,160.0,-1.55677925421729,5.317876610012679e-18,2.0590818233969094e-07,1.871892566724463e-07,6.586055525343224e-08,3.499253127322747e-07,2.2096428057576512e-07,7.580788499804861e-07,38720000000.0,35200000000.0,29.64607694367792,40.25696686761671,1.660423191023778e-11,6.787269037747564,16.432356453657952,4.0,1.0,256.0,calibrated_receiver,23.366098712963232,1.0
fixed,2,13,C,192.88766646153843,1554.233422486752,160.0,-1.4067792542172897,5.259502118321411e-18,2.0364792202140503e-07,1.8513447456491366e-07,6.527289116774751e-08,3.8741110554172266e-07,2.2872944415393999e-07,8.012750242605763e-07,38720000000.0,35200000000.0,29.555404685835967,40.44589225014044,1.7756714786882714e-11,6.797556459471209,16.41936646958427,4.0,1.0,256.0,calibrated_receiver,23.352943530829936,1.0
fixed,2,14,C,193.08766646153845,1552.6235491572234,160.0,-1.2567792542172898,5.20532793660276e-18,2.0155029770525887e-07,1.8322754336841715e-07,6.473459873716653e-08,4.2891326089623875e-07,2.367674924048714e-07,8.489082966695273e-07,38720000000.0,35200000000.0,29.454612964679278,40.63185614242979,1.9127479714936657e-11,6.809010308337774,16.404927298015263,4.0,1.0,256.0,calibrated_receiver,23.33832016662899,1.0
fixed,2,15,C,193.28766646153844,1551.0170073870415,160.0,-1.1067792542172896,5.1554549339935194e-18,1.9961921504422906e-07,1.8147201367657187e-07,6.424725512313925e-08,4.748522122674264e-07,2.4508801508721367e-07,9.014122410312119e-07,38720000000.0,35200000000.0,29.34398623155037,40.81467496821459,2.0748266293171547e-11,6.821604013627802,16.38907986499031,4.0,1.0,256.0,calibrated_receiver,23.32226988997591,1.0
fixed,2,16,C,193.48766646153842,1549.4137868451314,160.0,-0.9567792542172899,5.1499142818643756e-18,1.9940468099378861e-07,1.8127698272162602e-07,6.431109012549952e-08,5.231539109477161e-07,2.537009389645181e-07,9.581318326338602e-07,38720000000.0,35200000000.0,29.22896805326094,40.9603620328696,2.2572144897439876e-11,6.834722338149593,16.372604106081926,4.0,1.0,256.0,calibrated_receiver,23.305582480617748,1.0
fixed,2,17,C,193.68766646153844,1547.8138772430889,160.0,-0.8067792542172897,5.217380819642859e-18,2.020169853365715e-07,1.8365180485142864e-07,6.528836127233566e-08,5.715478495829173e-07,2.626165396483152e-07,1.017816194082661e-06,38720000000.0,35200000000.0,29.116527180932753,41.04486306560629,2.4502540513275786e-11,6.8475710950139685,16.356498279188678,4.0,1.0,256.0,calibrated_receiver,23.289268999626874,1.0
fixed,2,18,C,193.88766646153843,1546.2172683349609,160.0,-0.6567792542172901,5.288574530250695e-18,2.047736058113069e-07,1.8615782346482446e-07,6.631599553162546e-08,6.24410048638448e-07,2.718454538573888e-07,1.0824133259606613e-06,38720000000.0,35200000000.0,28.99928944207888,41.127037809658646,2.6682743949569373e-11,6.860993718773871,16.33970614624003,4.0,1.0,256.0,calibrated_receiver,23.27225956538286,1.0
fixed,2,19,C,194.08766646153845,1544.623949917027,160.0,-0.5067792542172901,5.363999752346482e-18,2.076940704108558e-07,1.8881279128259618e-07,6.740062491515317e-08,6.821625902714245e-07,2.81398692107867e-07,1.1523740736618877e-06,38720000000.0,35200000000.0,28.87728595702487,41.2065815139689,2.914770156273077e-11,6.8749899137308015,16.3222322661268,4.0,1.0,256.0,calibrated_receiver,23.254558692977323,1.0
fixed,2,20,C,194.28766646153844,1543.0339118275813,160.0,-0.3567792542172901,5.4442262052283724e-18,2.108004386664426e-07,1.9163676242403872e-07,6.854975752605296e-08,7.452541362043016e-07,2.9128765184927103e-07,1.2281785504776114e-06,38720000000.0,35200000000.0,28.750605662011957,41.28316151634847,3.193651147006367e-11,6.889552845865726,16.304089481611676,4.0,1.0,256.0,calibrated_receiver,23.236179285722464,1.0
fixed,2,21,C,194.48766646153842,1541.4471439467163,160.0,-0.20677925421729015,5.529920033115324e-18,2.1411850368222536e-07,1.9465318516565942e-07,6.977217786435433e-08,8.14167700087729e-07,3.015241310621928e-07,1.3103450163155812e-06,38720000000.0,35200000000.0,28.619364133088517,41.35639795347018,3.5093484108777533e-11,6.904672663784122,16.285294452466626,4.0,1.0,256.0,calibrated_receiver,23.21713811196621,1.0
fixed,2,22,C,194.68766646153844,1539.8636361961098,160.0,-0.05677925421729047,5.621881306697228e-18,2.1767924419531665e-07,1.9789022199574243e-07,7.107843363509597e-08,8.894233810987112e-07,3.121203423338246e-07,1.3994339454282782e-06,38720000000.0,35200000000.0,28.4836967039204,41.42584225944866,3.866890450220409e-11,6.920337252381081,16.265866668691988,4.0,1.0,256.0,calibrated_receiver,23.197454806589896,1.0
